#key	synopsis
ffight	Final Fight can be played by up to two players simultaneously, with each player controlling a different character. Before the game begins, the player chooses between the three main characters, Guy, Cody, and Haggar, each with his own fighting style and attributes. Guy is the weakest but has faster attacks, Haggar is the strongest but also the slowest, and Cody has all-round attributes. Final Fight consists of six stages or &quot;rounds&quot;, as well as two bonus rounds. Each round takes place in a different section of Metro City such as the Slums and the Subway, with most rounds featuring more than one level. At the end of each round the player will face a boss character unique to that round.
ffight2b	Final Fight 2 (c) 1996 Fight Co., Ltd. - STAFF - Original staff: Game design: Tatsuya Minami Producer: Tokuro Fujiwara Composers: Yasuaki Fujita, Mari Yamaguchi, Yuki Iwai, Setsuo Yamamoto, Yuko Takehara, Tatsuya Nishimura - PORTS - * Consoles : Super
ffight3b	Final Fight can be played by up to two players simultaneously, with each player controlling a different character. Before the game begins, the player chooses between the three main characters, Guy, Cody, and Haggar, each with his own fighting style and attributes. Guy is the weakest but has faster attacks, Haggar is the strongest but also the slowest, and Cody has all-round attributes. Final Fight consists of six stages or &quot;rounds&quot;, as well as two bonus rounds. Each round takes place in a different section of Metro City such as the Slums and the Subway, with most rounds featuring more than one level. At the end of each round the player will face a boss character unique to that round.
ffreveng	Final Fight Revenge is a 1-on-1 fighting game based on the &quot;Final Fight&quot; series.
fghtatck	Fighter & Attacker is a vertically scrolling shoot'em up game.
fghtbskt	Fighting Basketball blends traditional basketball mechanics with fighting elements, allowing players to dribble, shoot, and physically challenge their opponents during matches. It features 8-way joystick controls and supports two-player gameplay, making it an engaging competitive experience. With its combination of sports and combat, Fighting Basketball offered a unique twist on arcade gaming, standing out in the 1980s for its innovative concept and fast-paced action.
fghthist	Prepare for the ultimate tournament! Fighter's History, the arcade game that challenges the world's strongest warriors. Master the revolutionary Weak Point System: strike your opponent's armor or clothing until it's destroyed to stun them and finish them off with a devastating combo! With 9 unique fighters and the return of the legendary Karnov as master of ceremonies, glory is just a coin away. Do you have the technique to defeat Mizoguchi or Ray? Insert credit, choose your champion, and show them who rules the streets!
fghtmn	Fighting Mania &copy; 2000 Konami Company, Limited.
fgoal	Field Goal ©is a ball and paddle game with a football theme.
fgtlayer	The gameplay system is similar to that of the Street Fighter EX series (also developed by Arika), such as canceling supers into other supers, and universal guard-break attack
fhawk	In Fighting Hawk the player controls his fighting plane 'Falcon' and fights against enemies in each round of grassy plain, iceberg, glacier, snowfield and city. His final aim is to shoot down the enemy's snowfield newest bomber 'Dragon Hat'.
fhboxers	A comical and utterly bizarre 3-D boxing game from Sega featuring boxers with, what else, FUNKY HEADS!
fieldday	Take part in a girls high school track and field meet and compete with either the computer or another player. Challenge various events and prove yourself worthy of the title of Undoukai Athlete. This game is known in Japan as The Undoukai. There is also a version called The Athlete.
fightfev	There are 8 characters to select from and two boss characters (the first boss character is only playable in two player mode). The object of the game is to win two matches out of three. Each character has a set of moves in addition to two basic punches and kicks. Each character also has a super move called a &quot;Danger Move&quot;, which are similar to the Desperation Moves from Fatal Fury 2. Players also have the ability to taunt others, but unlike games such as Art of Fighting, this has no effect and would actually leave the player open to attacks.
fightrol	Roller Aces &copy; 1983 Williams Electronics, Incorporated. You compete in an obstacle race on roller skates.
finalap2	Similar to the original title, up to eight players can play at the same time if four seats for two players are connected. It offers four different routes in Japan, Italy, Monaco and the USA and cars from Williams, McLaren, March or Lotus. In single player mode, the player collects points for the slot until the time has run out or he has done 4 laps on the selected route. In multiplayer mode, up to eight players can race at the same time again, which should enable better lap times, as the simple green CPU-controlled cars appear less often. The US plug is the easiest and is recommended for beginners. As soon as a player has mastered them, he is ready to go to the track in Monaco and then in Italy. The Japanese track is the most difficult, as it is the Suzuka track from the original game and therefore only recommended to experienced players.
finalap3	Final Lap 3 allows up to eight players to play simultaneously when four two-player boxes are connected. It offers four new routes in England, France, San Marino and Spain and cars from Williams, McLaren, Ferrari or Tyrrell. In single player mode, the player collects points for the slot until the time has run out or he has done 4 laps on the selected route. In multiplayer mode, up to eight players can race at the same time again, which should enable better lap times, as the simple green CPU-controlled cars appear less often. Barcelona is the simplest of the four tracks and is recommended for beginners - and as soon as a player masters it, he is ready to move to Imola, followed by Paul Ricard. However, Silverstone is the most difficult of the four and is therefore only recommended for experienced players.
finalapr	Final Lap R is the last game in Namco's seminal F1 series, which began eleven years' earlier with 1982's &quot;Pole Position&quot;. Final Lap R features the same loose handling and demanding game-play of its predecessors, but has the obligatory improved graphics, due to the more powerful host hardware. The game offers players a choice of four race tracks: Germany Brazil Hungary Belgium
finalb	Final Blow features a single season boxing championship run. You can select from a group of fictional fighters. The game is essentially a side scrolling boxing game where the player moves left and right to control a boxer. When the timing is right, the player can unleash a final blow punch which can sometimes KO the opponent in a single strike.
finalgdr	Final Godori (c) 2001 SemiCom. - SOURCES - Game's rom.
finalizr	Finalizer - Super Transformation &copy; 1985 Konami Industry Company, Limited. You control a jet shooter and fly through several different states in America shooting different enemies.
finallap	Final Lap is a Formula One racing game featuring several courses. The gameplay is similar in feel to Namco's 1982 legend, &quot;Pole Position&quot;, although the steering is much looser than that of its legendary predecessor. Down shifting and brakes play major parts in keeping control of the car on the tight, winding courses. Bumping another car will not cause the player's car to explode - as in &quot;Pole position&quot; - but can send the player OR the rival driver spinning off the track, costing valuable seconds.
finalttr	Final Tetris is an unauthoritised Tetris arcade game. Similar to Bloxeed and Tetris Battle Gaiden, players gain special abilities by clearing lines containing special blocks. The game is always played against another player, where the ultimate goal is to force the other player to top out or have a more filled playfield when the timer runs out. The game's controls are somewhat awkward. The first button is used to perform a hard drop while the second button is used to rotate the piece counter-clockwise. The game has no ARE and a slippery DAS (potentially due to the fluid movement animation of the tetriminos when they slide into the next column over, alike Bullet Proof Software's early Tetris games), leading to reckless players causing misdrops by sliding their Tetriminos over one more space than intended before hard-dropping their piece. Garbage sent to the opponent mimics the lines the player cleared exactly minus the piece that was used to clear the garbage-sending lines. Sending garbage will immediately destroy the opponent's current Tetromino in play, and can even destroy specific power ups.
findlove	Find Love is an adult jigsaw puzzle game featuring ten different girls to choose from. Players must successfully complete the puzzle in the allotted time limit in order to see the next image and continue through the game.
findout	Italian game with the same concept as &quot;Wheel Of Fortune&quot;.
finehour	Stomp through the enemy opposition in your very own assault mech! Equipped with a laser beam, Vernier jump-jets, auto-targeting, and automatic cooling system, this mech is a force to be reckoned with. Of course, the enemy doesn't know that yet, do they? Teach 'em a lesson in threat assessment!
firebatl	In Fire Battle, you take command of Earth's most advanced spaceship to repel a relentless alien invasion. Your mission: navigate hostile skies and space bases bristling with heavy artillery. You score points by firing at various spaceships, static cannons, and robots until your ship is destroyed. The ship is equipped with weapons specifically designed for both air and ground enemies. Air units can be destroyed with a twin cannon, and ground units with a slower, bomb-like weapon.
firebeas	This game is a prototype that never made it out of production. It's original name was Dragon Rider, and the original concept was based on the Chronicles of Pern. Due to licensing issues, the name was changed to Firebeast, but the game didn't test well and was cancelled.
firefox	In FireFox, you pilot the fastest, most sophisticated plane on the face of the earth that has just been stolen from Russia. You fly through different areas shooting enemy MIGS and other FireFox prototypes. You must avoid Russian infra-red radar tracking and find the refueling points to make it further into the game. High altitude flying would use less fuel but would make FireFox more vulnerable to detection. Flying at a low altitude would use more fuel but would give you better cover from the MIGS.
fireone	Fire One! was a player-versus-player or player-versus-computer submarine showdown. The primary objective of the game is to find and destroy the enemy's submarine, while avoiding the enemy's torpedoes. Through your virtual periscope you are free to launch one of your 8 torpedoes to take out any of the enemy's various ships for extra points. It takes some time to reload each torpedo tube, so you must be judicious in how you plan your attacks. In addition to being able to control the left/right rotation of your periscope, the game also features a submerge button which you can use to temporarily hide from the enemy. Holding this button down keeps you hidden but also keeps you out of the action, allowing the enemy free reign over the seas.
fireshrk	Fire Shark takes place around a small island in the South Pacific. It is a continuously-scrolling aerial shooter with a top-down view. Your World War II era biplane has been modified to shoot lasers and drop powerful bombs. There are ten levels in the game in which you will face aerial, aquatic, and ground enemies. They all fire scores of missiles at you in an attempt to knock you from the sky. In between levels, your plane will land on a runway for refueling and maintenance. You will receive bonus points for the number of bombs left in your hold and the number of lightning bolt icons you picked up in the prior level.
firetrap	If you've got cool hands, get ready to climb the burning skyscrapers and dodge the falling bricks, cars, glass and obstacles to rescue the people trapped inside. And watch out - it's a long fall to the street!
firetrk	Fire Truck, aka Smokey Joe, is a simple two-dimensional driving game. Your perspective is from overhead as you navigate through the city streets. The object is to score points by getting as much distance as possible in the least amount of time. Those who are good enough can get bonus time for a specific amount of points. Beware, though, it will not be as easy as it seems. Fire Truck was one of the first games to feature a cooperative feature. Two players could play where one drove the fire engine while sitting up front while the other player stood in back and controlled the hook and ladder.
fishfren	You goal is basically to catch as many fish as you can without getting caught by one of the enemy creatures.
fitegolf	1 to 4 players can tee it up on either an 18 hole American course or an 18 hole Japanese course. Players 1 & 3 share controller 1 and players 2 & 4 share controller 2.Game modes are: Stroke Play - The winner has the lowest number of strokes through 18 holes. Nassau Game - The players compete against each other for points. Presses are allowed. Practice - A single player can practice on their favorite hole. Swing mechanics are: Press A to start the backswing, press A at the top of the swing, press A at impact. High and low shots can be selected by pressing up or down on the control pad. Right after contact another quick press of the A button at the same time as left or right will apply backspin to the ball. Complete club selection is available with the B button. Terrain includes tee, green, fairway, out-of-bounds, water, sand (light and hard), and rough (super, light, heavy and deep). There are four available characters: Pretty Amy - Slow swing speed with fantastic ball control and accurate aiming. Big Jumbo - Powerful stroke and a long hitter but good technique is needed to control his shots. Super Mex - All-around player with average distance, accuracy and swing speed. Miracle Chosuke - Less power than Super Mex but good at putting and unequalled accuracy. He can hit a &quot;Reverse Miracle Putt.&quot;
fitfight	A reconstructed sprite-ripped bootleg of Art of Fighting with all eight characters selectable in any mode. It has: FM music. No damage in the fighters faces. No zooms. Poor AI. Poor gameplay (you have to execute the special attacks very slowly to get them running!). Ripped graphics but reprogrammed from scratch.
fiveside	Five A Side Soccer is one of the two games in the Konami Ultra Sports series. This soccer game is played on a tabletop arcade machine with one or two players. Each player uses two buttons and one trackball to control the soccer players. A player can customize the playing style and specialities of the team, whether its defense-focused or strong at kicking. There's also three different types of soccer fields.
fixeight	The plot is rather simple: Your character is sent to the alien planet Fortune to destroy it, and with it the Gozzu invasion of our universe. As a follow-up to Out Zone, Fixeight fixes many of the problems that its predecessor had. The main gimmick of the game are the eight unique characters, each of which have different weapons in their arsenal.
flagrall	96 Flag Rally is a top-down racing game that takes place in maze-like environments similar to the Rally-X series of games. The player can choose between different girls and a selection of cars or motorcycles. The player rides or drives around to collect flags while avoiding hazards and opponents. Crashing will cost the player one of their lives. A map on the right-side of the screen shows the remaining flags via colored squares. Each stage only has a limited amount of time, represented through a green bar gradually filled up with red as time passes. Two actions are possible: utilizing a boost for extra speed and leaving behind smoke to stop opponents. Occasionally there will also be a special stage.
flamegun	Flame Gunner is a third-person shooter game with three selectables characters and amazing pre-rendered backgrounds effects. The players controls one of the three soldiers and must stop the terrorist menace, on the way through the enemy base on the facility of the &quot;Cordelia Space Center&quot;, where he is developing weapons of mass destruction, hurry up eliminate all the enemies and the maniacs bosses for neutralize the threat and avoid an impending nuclear attack to keep peace and save the world.
flashgal	Take a stand against crime! As the hyperactive female crime fighter (she just can't stand still!) known as the Flashgal, you'll face many dangers such as helicopters, dogs, thugs & ninjas in order to protect peace, lots of different game styles (beat-em up, shooting, hack & slash, etc.) give this fun game lots of variety!
flicky	Flicky is a side-scrolling platform game in which the player controls 'Flicky', a flightless bird who must collect her lost chicks - called 'chirps' - and guide them safely to the exit, represented as a door with Flicky's name shown above it. Flicky must watch out for the house cats that emerge from cat-flaps and start roam the levels, as any contact with a cat results in the loss of a life. Any chicks that are touched by a cat will be separated from Flicky and must again be retrieved.
flipjack	A 2D pinball game, quite unattractive visually speaking.
flipmaze	A strange puzzle game that features cute anime characters like a pink rabbit.
flipshot	Battle Flip Shot is an arcade game that mixes elements of Pong with Japanese character design.
flower	Flower is a vertical shoot'em up that is set in outer space. Eliminate attacking flowers and a variety of end-bosses. Shoot daisy-chains and comets for power-up items.
flstory	The Fairyland Story is a precursor to 1986's &quot;Bubble Bobble&quot;, the player controls a spell-casting elf who turns evil wizards, witches and other enemies into cakes and either pushes them from the platform ledges, or shoots then repeatedly to destroy them. If an enemy touches the player character, the elf becomes entrapped in a magic bubble and floats away. Each level takes place inside a variety of castles.
flyball	Flyball &copy; 1976 Atari. This game is a very basic implementation of the game of baseball. The graphics are in black and white monochrome, and each side only has a single player (well the pitching team only has the pitcher, but several men can get on base at once). The game uses analog controls to simulate both pitching and hitting, so a smooth motion of the joystick will produce the best results. The pitcher is the only person on the field besides the base runners, so it is often best to make for one base further than the one you would have thrown the ball to (the pitcher has to run after the batter). The game only lasts for 1 or 2 innings (depending on how it is set), so each at bat really counts.
flyboy	Take off on a fantastic video trip. A voyage that simulates the thrills and skills of actual Hang Gliding. Players use the joystick to control Freddie, but good timing and strategy is necessary to successfully negotiate invisible air currents, wind direction and up and down drafts. This game has incredible visual impact for this time, Freddie flies the skies over the Alps--over trains, trees, bridges, through winter and summer seasons; over the Pacific--over a yacht, tropical islands, an aircraft carrier; and over Egypt--camels, Pyramids, the Taj Mahal, the Sphinx, through day and night landscapes. It's a complete global challenge with non-stop action over a continuously changing panorama below.
flytiger	Earth is under siege, and you are humanity's last hope. Pilot the advanced Flying Tiger fighter jet, soar through skies swarming with enemies and mechanical bases on a suicide mission. Collect P and B power-ups to unleash a barrage of gunfire and devastating bombs against colossal bosses. Do you have the courage to save humanity?
fncywld	A cutesy platform game. This game is more like a bootleg or hack than an original game; some game code is taken directly from Data East's &quot;Tumble Pop&quot;.
fnkyfish	Funky Fish &copy; 1981 Sun Electronics. Our &#039;fishy&#039; protagonist must attack groups of small fish that are defending a monster. Shoot bubbles at the fish until they change to fruit. If you don&#039;t eat the fruit it will fall to the seabed and awaken a sleeping seashell that releases a sea horse to attack you.
foodf	Food Fight &copy; 1982 Atari. The player, as Charley Chuck, must dodge all kinds of flying fruit and vegetables and try to eat an ice cream cone before it melts. How many ice cream cones can he eat? Your players will soon find out in this incredible video feast. As an ice cream cone melts on the other side of the screen, Charley Chuck just naturally has to go for it, But he must get past Oscar, Angelo, Jacques and Zorba, four chefs who unexpectedly pop out of holes, chase Charley Chuck and throw food at him. They all have different personalities and they&#039;re all out to stop Charley Chuck if he isn&#039;t fast enough. There are piles of tomatoes, peas, bananas, pies and watermelon Charley Chuck can use to defend himself from the persistent chefs. The player controls Charley Chuck with an analog joystick which allows 360 degree movement on the playfield, and a Throw button, used when Charley Chuck needs to throw food at one of the chefs.
foolrace	Head On is a 2-Dimensional maze racing game. You control your car through the maze to pick up the dots while at the same time avoiding the car, or cars, that are constantly trying to ram you. Successfully get through one maze and many more await you. This is good practice for freeway driving in the big city.
footbpow	You'll never play another football game again, after you play Football Frenzy! Football Frenzy, with on-going play-by-play announcing, is hard-hitting action at its best! You will hear, in full stereo, every bone-crushing tackle and helmet-to-helmet, metal-on-metal hit. The piercing grunts and groans of players sacrificing their bodies for the team puts you right on the field with them! The camera zooms give you the most dazzling close-ups ever seen. So, bring your pads and helmet! Tournament mode, cinematic displays and over 10 teams to choose from make this football package complete. Play against the computer or a friend in this 46-MEG bone-jarring gridiron great... Football Frenzy!
footchmp	Take your pick between eight international football teams and then test your skills and reflexes to the limit as you try to win the one and only World Cup! A draw is not a win and will mean you've lost so play well and ensure you get consistent wins to progress well through the ranks of the awesome Football Champ! Beat all the teams to witness your squad carrying the trophy in front of adoring fans! Become the champion you've always know you are!
forgottn	The planet used to be beautiful, with gorgeous cities and gleaming countrysides. Until the Aliens attacked! With fire, bombs, and napalm they devastated the world! They made the planet so abominable that it became an outcast in the universe - the Forgotten World. Until you, the Nameless One, appear. You're a Super Warrior of incredible power and energy. You make it your business to reclaim the panet for its rightful owners - the Human Beings!
formatz	Taking place in the year 2701, the player controls a robot which can transform into an aero fighter on a mission to stop an alien super weapon from reaching the Earth. The robot may move forwards, backwards and jump, and the aero fighter may travel anywhere on screen but has limited fuel in which to do so. A combination of the two must be used to avoid obstacles, as well as to destroy any on-screen enemies for extra points.
fortune1	Video poker.
fotns	Hokuto No Ken is probably one of the most interesting games on Atomiswave, both for its fast and brutal gameplay and for the charm of the characters and the story it represents.
fourplay	Unlicensed compilation of games running on a Galaxian-derived hardware.
fourtrax	The player must take control for four quad bikes (red for Player 1, white for Player 2, yellow for Player 3, and green for Player 4), which are competing in an &quot;off-road&quot; race - and they all have a preset amount of time in which to complete a full lap of the track. For each lap of the track that is successfully completed, the players' time is extended. However, if one of the players cannot manage to successfully complete his current lap of the track before the time runs out, his or her game will instantly be over and the race will continue without them. The players must complete between three and six full laps of the track in order to win (the number is dependent on how both of the cabinets are set, as with Namco's own Final Lap). The players will also encounter between four and seven blue CPU-controlled bikes on the track, as the number is dependent on how many people are playing (seven for one player, six for two players, five for three, and four for four).
fpoint	Flash Point is an unlicensed Tetris variant released only in Japan. Unlike Tetris, which is usually a pure survival, your goal is to eliminate all golden blocks from the field.
freekick	Free Kick is a ball and paddle game with a soccer theme.
freeze	A man trapped in the Arctic tries to make his escape armed with only a flamethrower and a jetpack. He must remember to recharge his flamethrower and jetpack by collecting gems.
freezeat	Freeze is a highly addictive, head-to-head, 3-D action-puzzle game where players join a wild cast of characters on an underwater fish sorting adventure. Players sort combos out of cute little fishies that swim, smile and wink. Challenge and strategy build as players learn different characters each possessing a unique special weapon. An exciting quiz game offers players an opportunity to race against time solving a multitude of colorful fishie puzzles. Combining these playful characters with the simple addictive gameplay will have players sorting fish in their sleep. The true challenge of any puzzle game.
frenzy	A sequel to the 1980 game, &quot;Berzerk&quot;, Frenzy once again has the player battling through a maze of rooms, populated by robotic skeletons, robotic octopi and walls. Everything in each room, except walls is deadly to the touch. The object is to shoot all the robots, and then escape out of the room through one of the doorways. Like its prequel, Frenzy consist of 64000 levels. Once all 64000 have been cleared the game will crash.
friskyt	You play the plumber Frisky Tom who is trying to get water from the top tank to a shower tank below. Mice interfere with your plans by stealing pipes blowing-up pipes and by biting Tom. If Tom fills enough water the shower tank, he advances to the next level. Depending upon how much water is in the tank, a woman in a bath tub will appear as an interlude between levels.
frogger	Frogger is a one or two-player game in which players must overcome a number of hazards to safely guide the green amphibian from the bottom of the screen to one of five home bases situated at the top of the screen. A round is completed once five frogs have been guided safely home, after which the next round begins with an increased level of difficulty. This includes faster-moving vehicles on the road section and new, deadly hazards on the river section, including crocodiles, otters and snakes.
frogs	You're a frog on a lily pad and there's flies and insects flying around you. Jump and stick out your tongue to catch these critters. A dragonfly comes out towards the end of your game, if you catch the Dragonfly you get a free game.
froman2b	Taisen Idol-Mahjong Final Romance 2 is strip mahjong game featuring nine different girls with three strip sequences each.
fromanc2	Taisen Idol-Mahjong Final Romance 2 is strip mahjong game featuring nine different girls with three strip sequences each.
fromanc4	Taisen Mahjong Final Romance 4 (c) 1998 Video System. An evening with cute mahjong girls. - TECHNICAL - Main CPU : 68000 (@ 16 Mhz) Sound CPU : Z80 (@ 8 Mhz) Sound Chips : YM2610 (@ 8 Mhz) Player : 2 Control : mahjong keyboard - TRIVIA - Released in
fromance	A mahjong game with night life overtones and special items.
frontlin	Front Line is Taito America Corporation's action war game. Traveling through enemy territory the player must accomplish the ultimate mission or meet a violent end: capture the enemy fort and win total victory. The journey begins slowly with the player armed with a gun (special Gun Control) and hand grenades. Quickly he becomes a target for enemy soldiers who also have guns and grenades. Moving faster, he races past trees that hide the enemy who now unleash an ambush barrage of bullets and bombs. Even the ground he races over has been booby-trapped with land mines.
fround	Boxing Game. You play the role of Jabbin Jim who fights his way through different opponnents each tougher than the last. Some of the opponents are recognisable from the Rocky movies. Your boxer has three attributes: strength, speed, and staminia, and these all contribute to his overall power rating. The attributes can be improved by taking part in mini games between the rounds.
fshark	Sky Shark is a top-down shooter similar to Raiden. You start off with four lives and three bombs. With that (you can get more lives at certain point intervals, and more bombs can be found), you, the &quot;Sky Shark&quot; of your squadron, blast through five levels of enemy-infested battlefields with as many as six gun upgrades (Aside from the bombs and the gun upgrade, there are no other weapons to be found at all). Includes three difficulty levels and two-player support.
fsoccer	An overhead soccer game.
fspiderb	Frog & Spiders is a fixed screen shooter released in 1981 by Taito for Arcades. The game plays similarly to Space Invaders, with the Core Cannon replaced by a frog and the invaders replaced by spiders. The playfield is a large spider web between two trees. Players move the frog left and right, having one button to shoot and one for jumping. Shooting a spider once knocks it down from the web, at which point the player can shoot it again or jump to eat it, which grants bonus points. You also get bonus points at the end of each round for protecting other insects caught on the web and receiving a 200 point penalty for each other insect shot down.
fstarfrc	A sequel to Tehkan's 1984 shoot-em-up classic, &quot;Star Force&quot;, featuring improved graphics and sound and a new weapons power-up system. The player's ship is equipped with three smart bombs and the fire button can be held down for rapid fire. At regular intervals, a red ship will appear which will release a power-up capsule; the three power-ups available are as follows: A-Pulsator: Fire: Thunder + Homing Bomb: S-Bomb B-Pulsator: Fire: Wide Shot + Missile Bomb: M-Bomb C-Pulsator: Fire: Spraygun + Synch-Fire Bomb: T-Bomb
ftimpcta	Fighters' Impact is 3D fighting game. The player can choose 1 from 8 playable characters (the game has a couple of bosses too) and fights against the others. Game has special combo system (players can come up with their own combos), and characters have a special sub-styles of fighting. The game uses 3 buttons: for punch, kick and evade. Rules are simple - the player must beat the opponent in 2 rounds.
ftspeed	Enter the exciting street-racing world of FASTER THAN SPEED where the winner rules and the loser walks! Hit the street with the most addictive driving experience of your life! Pick from 8 customized rides. FASTER THAN SPEED will take your players into the exotic, dim-lit, back streets of over 6 tracks challenging the quickest, the fastest, the baddest, and the most stocked racer conquers the asphalt! To take down your challenger, you need to burn the street with a variety of high-speed tricks.
funcube	Fun Cube (c) 2000 Namco. - TRIVIA - Fun Cube was released in December 2000. - SOURCES - Game's ROM.
funcube2	Fun Cube 2 (c) 2001 Namco. - TRIVIA - Fun Cube 2 was released in May 2001. - SOURCES - Game's ROM.
funcube3	Funcube 3 is a 3-in-one gaming machine from Namco. Of the three games offered, one features a baseball theme, another a puzzle game with a traditional Japanese hut theme and a third game that is based on chance colour matching.
funcube4	Fun Cube 4 (c) 2001 Namco, Ltd. - TRIVIA - Fun Cube 4 was released in March 2002 in Japan (even if the titlescreen says 2001). - SOURCES - Game's ROM. Machine's picture.
funcube5	Funcube 5 is a three-in-one gaming machine from Namco. The three games are all different in gameplay and have different themes including Turefuda - a card game, Modokeno - a picture matching game with a pirate theme, and Mojina - a game with similar play to the classic game of Othello.
funkybee	In this game, the player is a bee with a stinger. You fly over flowers for points and must avoid the trees and fires as well as the enemy bugs. You may use your stinger to kill bugs, but only one stinger is allowed on the screen at a time.
funkyfig	The beautiful Chris has been kidnapped by flying crocodiles! Now Chris's boyfriend Randy must fight his way through hoards of reptilian monsters to save her!
funkyjet	In this game, you play with a character who has a jet-pack on his back (enabling him to fly in the air), while he is punching the badguys.
funquiz	Austrian quiz game (in German). Insertion of ATS 5 (Austrian Schilling coin) yields 1 credit. For 1 credit a player receives 500 points. At each question a player can bet 100, 500 or all points. If a question is answered correctly, the bet is added to the points. If a player reaches more than 2500 points after 5 questions, he gets bonus questions. The game is over after an incorrect answer. The goal is to get the highest score.
funquiza	Austrian quiz game (in German). Insertion of ATS 5 (Austrian Schilling coin) yields 1 credit. For 1 credit a player receives 500 points. At each question a player can bet 100, 500 or all points. If a question is answered correctly, the bet is added to the points. If a player reaches more than 2500 points after 5 questions, he gets bonus questions. The game is over after an incorrect answer. The goal is to get the highest score.
funquizb	Austrian quiz game (in German). Insertion of ATS 5 (Austrian Schilling coin) yields 1 credit. For 1 credit a player receives 500 points. At each question a player can bet 100, 500 or all points. If a question is answered correctly, the bet is added to the points. If a player reaches more than 2500 points after 5 questions, he gets bonus questions. The game is over after an incorrect answer. The goal is to get the highest score.
funybubl	Funny Bubble is an adult version of &quot;Puzz Loop&quot; with various backgrounds featuring topless girls.
funystrp	Funny Strip is an adult &quot;Pac-Man&quot;-like game for one or two players. The two player game features cooperative play with both players working to clear the same maze of pellets. It features Mr. and Ms. Fun as player characters and eight ghosts as enemies. Each ghost turns into a different letter in the phrase 'strip tease'. If the player eats each of the ghosts he will be rewarded with a strip tease between levels.
futari15	A vertically shooting game, where players get a choice of characters. Each craft has a different ratio of speed to firepower. The main characters in this version are 'Hiro', 'Kiniro', 'Palm' and 'Reco'.
futaribl	Mushihime-sama Futari Black Label is a heavily altered version of Mushihime-sama Futari developed by Cave. The placement and shot patterns of many enemies have been changed, sometimes dramatically. As a result, the stages can feel very different from the original game in some places. The player characters' shot types have changed as well; rather than offering a choice between Normal and Abnormal shot types as in the original game, each character now has a single shot type that combines certain elements from each of the previous variations. In addition, the player characters' shot power is significantly increased, allowing for bosses to be killed more quickly and some of their more dangerous patterns to be avoided entirely. There are also some more minor, cosmetic changes: some of the stages have had their colors changed slightly, and the appearance of the golden score gems has been changed a bit.
futflash	A shooting 'em up game with a mix of Missile Command and Space Invaders.
futspy	Future Spy is an arcade game released by Sega in 1984 that runs on Sega Zaxxon hardware. Like Zaxxon it is a isometric shoot-'em-up, but unlike Zaxxon the player does not spend time adjusting the height of his ship (or plane in this circumstance). One button fires at air targets while another drops bombs on ground targets.
fvipers	City of Armstone, year unknown. The mayor has decided to organise a fighting tournament, with the grand finale to be held on top of the city tower. The Vipers, young urban warriors, decide to fight each other, each with their own goal in mind. The eight Vipers come from different backgrounds, such as hard rocker Raxel, the orphan who longs to meet his father Bahn, former gang leader Tokyo, catwalk queen Grace, the giant with an unknown past Sanman, construction worker and former marine apprentice Jane, aspiring fashion designer Candy and skateboarder Picky, not to mention Mahler, who has a score to settle with the mayor. Fighting Vipers featured a wall surrounding the battle area and equipping each fighter with two-piece armour that can only be broken by powerful blows. Once the armour is destroyed, the unlucky fighter is more vulnerable to the opponent's blows, and damage can also be collected after hitting the wall or the ground after a throw.
fvipers2	Fighting Vipers 2 is a 3-D fighting game.
g13knd	Golgo 13 2 - Kiseki no Dandou (c) 2000 Namco, Ltd. - TECHNICAL - Namco System 10 Hardware Game ID : GLS Main CPU : PSX (@ 16.9344 Mhz), H8/3002 (@ 14.7456 Mhz) Sound Chips : C352 (@ 14.7456 Mhz) Players : 1 Control : lightgun Buttons : 3 - TRIVIA -
ga2	Like its legendary prequel, 1989's &quot;Golden Axe&quot;; 'Revenge' is sideways scrolling beat-em-up set in a traditional fantasy world, in which the evil 'Death Adder' has arisen to take over the lands. The game supports simultaneous four-player gameplay, with each player taking on one of the game's characters. The four available characters are 'Sternblade' (a barbarian warrior), 'Dora' (a female centaurian), 'Goah' (a giant with a dwarf sitting atop his shoulders) and 'Little Trix' (an agile, oriental-style warrior).
